Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal
Attrited Customer,45.0,M,3.0,High School,Unknown,$80K - $120K,Blue,36.0,4.0,3.0,2.0,3845.0,0.0
Attrited Customer,44.0,F,2.0,High School,Single,Less than $40K,Blue,31.0,3.0,3.0,3.0,1506.0,168.0
Attrited Customer,53.0,M,1.0,High School,Single,$80K - $120K,Blue,36.0,3.0,2.0,2.0,11778.0,0.0
Attrited Customer,47.0,M,3.0,Uneducated,Single,$60K - $80K,Blue,36.0,3.0,2.0,4.0,1659.0,1544.0
Attrited Customer,59.0,F,1.0,Graduate,Single,,Blue,49.0,4.0,3.0,4.0,3214.0,424.0
Attrited Customer,50.0,M,2.0,Graduate,Married,$80K - $120K,Blue,31.0,3.0,3.0,3.0,12906.0,321.0
Attrited Customer,59.0,F,1.0,Graduate,Single,Unknown,Blue,49.0,3.0,4.0,6.0,8708.0,1091.0
Attrited Customer,52.0,M,2.0,Unknown,Married,$80K - $120K,Blue,41.0,6.0,4.0,3.0,7904.0,0.0
Attrited Customer,46.0,F,3.0,College,Married,Less than $40K,Blue,36.0,5.0,2.0,2.0,1438.3,1214.0
Attrited Customer,44.0,M,4.0,Doctorate,Married,$120K +,Blue,39.0,4.0,3.0,2.0,7924.0,2517.0
Attrited Customer,37.0,F,3.0,High School,Single,Unknown,Blue,18.0,4.0,1.0,3.0,2179.0,0.0
Attrited Customer,35.0,M,3.0,Doctorate,Married,$80K - $120K,Blue,30.0,5.0,3.0,4.0,13590.0,1528.0
Attrited Customer,31.0,F,1.0,Unknown,Single,Less than $40K,Blue,20.0,3.0,1.0,2.0,1695.0,0.0
Attrited Customer,41.0,F,2.0,Graduate,Married,Less than $40K,Blue,31.0,3.0,3.0,3.0,2580.0,2137.0
Attrited Customer,41.0,M,4.0,Graduate,Unknown,$40K - $60K,Silver,32.0,4.0,2.0,4.0,16509.0,425.0
Attrited Customer,40.0,M,4.0,High School,Unknown,$40K - $60K,Blue,32.0,1.0,2.0,3.0,7316.0,1335.0
Attrited Customer,40.0,M,2.0,Unknown,Single,$60K - $80K,Blue,27.0,6.0,2.0,3.0,12283.0,0.0
Attrited Customer,41.0,F,3.0,Graduate,Married,Less than $40K,Blue,33.0,6.0,3.0,5.0,1438.3,0.0
Attrited Customer,55.0,M,2.0,Unknown,Divorced,$120K +,Blue,50.0,5.0,4.0,3.0,24250.0,278.0
Attrited Customer,57.0,F,2.0,Uneducated,Single,Less than $40K,Blue,50.0,5.0,0.0,3.0,2475.0,0.0
Attrited Customer,45.0,F,3.0,Graduate,Divorced,Unknown,Blue,37.0,5.0,2.0,6.0,17678.0,0.0
Attrited Customer,53.0,F,1.0,Graduate,Divorced,Less than $40K,Blue,44.0,3.0,3.0,3.0,4090.0,2517.0
Attrited Customer,53.0,F,1.0,High School,Married,$40K - $60K,Blue,44.0,3.0,3.0,3.0,1816.0,0.0
Attrited Customer,43.0,F,2.0,Graduate,Married,Unknown,Blue,25.0,4.0,2.0,4.0,21961.0,0.0
Attrited Customer,42.0,F,,Graduate,Unknown,Less than $40K,Blue,32.0,3.0,3.0,3.0,1507.0,0.0
Attrited Customer,44.0,F,1.0,Graduate,Single,$40K - $60K,Blue,38.0,3.0,2.0,5.0,4142.0,2517.0
Attrited Customer,49.0,M,3.0,College,Married,$120K +,Blue,43.0,5.0,3.0,3.0,4781.0,0.0
Attrited Customer,48.0,F,3.0,Graduate,Single,Less than $40K,Blue,43.0,3.0,3.0,4.0,1502.0,0.0
Attrited Customer,60.0,F,1.0,Uneducated,Single,Unknown,Blue,50.0,3.0,6.0,3.0,7359.0,0.0
Attrited Customer,48.0,M,3.0,Graduate,Married,$80K - $120K,Blue,37.0,5.0,2.0,4.0,7970.0,2434.0
Attrited Customer,45.0,F,3.0,Uneducated,Divorced,Less than $40K,Blue,32.0,3.0,2.0,2.0,1942.0,0.0
Attrited Customer,40.0,M,4.0,Graduate,Divorced,$40K - $60K,Blue,28.0,1.0,2.0,3.0,5821.0,894.0
Attrited Customer,47.0,M,3.0,Uneducated,Single,$40K - $60K,Blue,39.0,4.0,3.0,1.0,1809.0,457.0
Attrited Customer,48.0,F,2.0,Doctorate,Married,Less than $40K,Blue,36.0,4.0,3.0,4.0,2514.0,2090.0
Attrited Customer,50.0,M,3.0,Uneducated,Single,$120K +,Blue,36.0,1.0,2.0,3.0,7970.0,2282.0
Attrited Customer,55.0,F,1.0,Unknown,Single,Less than $40K,Blue,36.0,5.0,2.0,3.0,1836.0,572.0
Attrited Customer,,F,3.0,Graduate,Married,Unknown,Blue,40.0,3.0,4.0,3.0,13095.0,1836.0
Attrited Customer,58.0,F,4.0,High School,Married,Unknown,Blue,48.0,1.0,4.0,3.0,5396.0,1803.0
Attrited Customer,48.0,F,3.0,Graduate,Single,$40K - $60K,Blue,41.0,5.0,3.0,3.0,1899.0,671.0
Attrited Customer,51.0,F,1.0,High School,Single,Less than $40K,Blue,33.0,6.0,3.0,3.0,,1608.0
Attrited Customer,57.0,M,2.0,Graduate,Single,$120K +,Blue,51.0,3.0,5.0,3.0,8760.0,0.0
Attrited Customer,55.0,F,3.0,Unknown,Single,$40K - $60K,Blue,32.0,5.0,3.0,4.0,2496.0,1999.0
Attrited Customer,45.0,F,4.0,Doctorate,Married,Less than $40K,Blue,27.0,3.0,2.0,2.0,1438.3,0.0
Attrited Customer,42.0,F,4.0,Graduate,Married,Less than $40K,Blue,36.0,5.0,2.0,3.0,2128.0,528.0
Attrited Customer,45.0,F,2.0,Doctorate,Married,Less than $40K,Blue,31.0,4.0,3.0,4.0,2704.0,2262.0
Attrited Customer,58.0,F,0.0,Uneducated,Divorced,Less than $40K,Blue,36.0,3.0,2.0,6.0,9909.0,0.0
Attrited Customer,50.0,M,1.0,Graduate,Divorced,$120K +,Blue,42.0,1.0,3.0,2.0,1656.0,0.0
Attrited Customer,42.0,F,4.0,Doctorate,Married,Less than $40K,Blue,24.0,3.0,2.0,3.0,4304.0,0.0
Attrited Customer,55.0,F,3.0,Graduate,Single,Less than $40K,Blue,36.0,3.0,3.0,5.0,2060.0,0.0
Attrited Customer,42.0,M,4.0,High School,Unknown,$60K - $80K,Blue,36.0,4.0,3.0,4.0,1871.0,0.0
Attrited Customer,41.0,F,3.0,Unknown,Married,Less than $40K,Blue,32.0,3.0,2.0,3.0,1438.3,0.0
Attrited Customer,47.0,F,4.0,Graduate,Single,Less than $40K,Blue,40.0,6.0,4.0,3.0,2473.0,0.0
Attrited Customer,46.0,F,3.0,Graduate,Unknown,Unknown,Blue,30.0,3.0,2.0,1.0,8869.0,0.0
Attrited Customer,51.0,F,4.0,Graduate,Married,Unknown,Blue,41.0,2.0,3.0,,3853.0,696.0
Attrited Customer,50.0,M,3.0,Post-Graduate,Divorced,$60K - $80K,Blue,36.0,3.0,2.0,3.0,14409.0,511.0
Attrited Customer,59.0,F,1.0,High School,Single,$40K - $60K,Blue,36.0,5.0,3.0,3.0,1665.0,0.0
Attrited Customer,47.0,F,4.0,Uneducated,Single,Unknown,Blue,42.0,3.0,4.0,3.0,6263.0,2517.0
Attrited Customer,52.0,F,3.0,High School,Married,Less than $40K,Blue,40.0,3.0,5.0,1.0,2003.0,1735.0
Attrited Customer,51.0,F,2.0,Uneducated,Single,Less than $40K,Blue,36.0,3.0,3.0,3.0,1438.3,642.0
Attrited Customer,45.0,F,4.0,Graduate,Married,Less than $40K,Blue,34.0,3.0,2.0,1.0,1438.3,0.0
Attrited Customer,48.0,F,3.0,Unknown,Divorced,Less than $40K,Blue,31.0,5.0,2.0,4.0,1438.3,0.0
Attrited Customer,55.0,F,2.0,Graduate,Divorced,Less than $40K,Blue,50.0,2.0,6.0,3.0,1720.0,0.0
Attrited Customer,47.0,F,2.0,High School,Married,Less than $40K,Blue,39.0,5.0,3.0,3.0,3899.0,0.0
Attrited Customer,50.0,F,1.0,Graduate,Single,Less than $40K,Blue,36.0,1.0,3.0,4.0,2422.0,502.0
Attrited Customer,42.0,F,4.0,High School,Married,Less than $40K,Blue,32.0,6.0,3.0,3.0,3454.0,0.0
Attrited Customer,43.0,F,3.0,Graduate,Married,Less than $40K,Blue,36.0,4.0,2.0,4.0,3523.0,0.0
Attrited Customer,45.0,F,3.0,Graduate,Married,Unknown,Blue,40.0,3.0,5.0,3.0,4462.0,706.0
Attrited Customer,50.0,F,3.0,High School,Married,Less than $40K,Blue,33.0,3.0,3.0,4.0,2140.0,0.0
Attrited Customer,46.0,F,3.0,High School,Married,$40K - $60K,Blue,34.0,2.0,3.0,2.0,8583.0,0.0
Attrited Customer,36.0,M,3.0,College,Married,$120K +,,24.0,2.0,2.0,3.0,11316.0,1599.0
Attrited Customer,52.0,F,0.0,Doctorate,Married,Unknown,Blue,46.0,6.0,4.0,3.0,7210.0,0.0
Attrited Customer,41.0,M,4.0,Graduate,Married,$80K - $120K,Silver,28.0,3.0,2.0,3.0,34516.0,825.0
Attrited Customer,37.0,F,2.0,Unknown,Single,Less than $40K,Blue,25.0,3.0,2.0,4.0,1690.0,0.0
Attrited Customer,43.0,F,3.0,High School,Single,$40K - $60K,Blue,34.0,1.0,3.0,2.0,1654.0,1474.0
Attrited Customer,47.0,M,3.0,High School,Married,$60K - $80K,Blue,39.0,2.0,3.0,2.0,10061.0,0.0
Attrited Customer,47.0,F,5.0,Uneducated,Single,Unknown,Blue,40.0,5.0,4.0,5.0,3502.0,0.0
Attrited Customer,35.0,F,5.0,High School,Married,$40K - $60K,Blue,25.0,3.0,2.0,6.0,1438.3,0.0
Attrited Customer,55.0,F,3.0,Graduate,Married,Unknown,Blue,45.0,1.0,3.0,1.0,2815.0,1848.0
Attrited Customer,46.0,M,5.0,Uneducated,Unknown,$40K - $60K,Blue,40.0,5.0,4.0,3.0,6185.0,1960.0
Attrited Customer,45.0,M,3.0,Uneducated,Married,$80K - $120K,Blue,38.0,3.0,3.0,3.0,9234.0,0.0
Attrited Customer,55.0,F,1.0,Graduate,Married,Less than $40K,Blue,46.0,6.0,4.0,3.0,4232.0,0.0
Attrited Customer,52.0,F,3.0,High School,Married,Less than $40K,Blue,39.0,5.0,3.0,2.0,3302.0,2517.0
Attrited Customer,33.0,F,3.0,Graduate,Single,Less than $40K,Blue,36.0,5.0,2.0,3.0,1457.0,0.0
Attrited Customer,56.0,M,2.0,High School,Single,$120K +,Blue,46.0,2.0,4.0,4.0,7327.0,0.0
Attrited Customer,37.0,M,2.0,Unknown,Single,$40K - $60K,Blue,24.0,6.0,2.0,4.0,10226.0,0.0
Attrited Customer,37.0,F,2.0,Unknown,Single,Less than $40K,Blue,36.0,3.0,2.0,3.0,1534.0,0.0
Attrited Customer,65.0,F,2.0,Graduate,Single,Less than $40K,Blue,56.0,3.0,0.0,3.0,6812.0,1926.0
Attrited Customer,48.0,F,4.0,Unknown,Married,Less than $40K,Blue,41.0,3.0,3.0,3.0,2447.0,1267.0
Attrited Customer,57.0,M,3.0,Graduate,Single,$120K +,Blue,52.0,6.0,4.0,3.0,34516.0,1000.0
Attrited Customer,52.0,F,1.0,College,Single,Less than $40K,Blue,41.0,5.0,3.0,6.0,1764.0,0.0
Attrited Customer,43.0,F,4.0,Uneducated,Married,Less than $40K,Blue,36.0,5.0,3.0,3.0,3492.0,2517.0
Attrited Customer,36.0,F,3.0,High School,Married,Less than $40K,Blue,36.0,3.0,3.0,3.0,2977.0,1340.0
Attrited Customer,54.0,F,4.0,High School,Single,$40K - $60K,Blue,36.0,,3.0,4.0,1438.3,0.0
Attrited Customer,54.0,F,2.0,Post-Graduate,Married,Less than $40K,Blue,48.0,3.0,6.0,3.0,1638.0,0.0
Attrited Customer,37.0,F,2.0,Graduate,Married,$40K - $60K,Blue,29.0,2.0,2.0,6.0,2547.0,1965.0
Attrited Customer,47.0,M,2.0,Uneducated,Married,$60K - $80K,Blue,32.0,1.0,3.0,,1789.0,0.0
Attrited Customer,41.0,F,3.0,College,Married,,Blue,15.0,5.0,3.0,4.0,4312.0,2517.0
Attrited Customer,39.0,F,1.0,Graduate,Married,Less than $40K,Blue,36.0,1.0,2.0,3.0,1462.0,0.0
Attrited Customer,50.0,F,4.0,Graduate,Married,Less than $40K,Blue,30.0,5.0,3.0,4.0,4038.0,1530.0
Attrited Customer,35.0,F,1.0,Unknown,Divorced,Unknown,,24.0,5.0,3.0,3.0,1438.3,0.0
Attrited Customer,46.0,M,4.0,Uneducated,Single,$80K - $120K,Gold,41.0,6.0,3.0,2.0,34516.0,1104.0
Attrited Customer,54.0,F,2.0,Uneducated,Married,Less than $40K,Blue,50.0,3.0,6.0,3.0,2247.0,0.0
Attrited Customer,46.0,M,2.0,Unknown,Single,$80K - $120K,Blue,34.0,2.0,3.0,3.0,7077.0,0.0
Attrited Customer,41.0,F,4.0,College,Married,$40K - $60K,Blue,29.0,5.0,2.0,3.0,3281.0,
Attrited Customer,54.0,F,2.0,Doctorate,Single,Less than $40K,Blue,42.0,3.0,4.0,3.0,1694.0,0.0
Attrited Customer,39.0,F,4.0,Graduate,Single,Less than $40K,Blue,28.0,5.0,2.0,4.0,1438.3,0.0
Attrited Customer,49.0,M,3.0,Uneducated,Married,$80K - $120K,Blue,40.0,5.0,4.0,3.0,2509.0,450.0
Attrited Customer,45.0,F,4.0,Unknown,Married,Less than $40K,Blue,39.0,3.0,2.0,2.0,3411.0,1472.0
Attrited Customer,61.0,F,0.0,High School,Married,Less than $40K,Blue,47.0,1.0,3.0,4.0,4130.0,0.0
Attrited Customer,57.0,F,2.0,Doctorate,Married,Less than $40K,Blue,36.0,1.0,3.0,3.0,1615.0,950.0
Attrited Customer,44.0,F,1.0,College,Married,Less than $40K,Blue,36.0,6.0,3.0,3.0,3052.0,0.0
Attrited Customer,57.0,F,2.0,Graduate,Married,Less than $40K,Blue,41.0,3.0,3.0,3.0,2796.0,0.0
Attrited Customer,38.0,F,1.0,High School,Single,Less than $40K,Blue,26.0,5.0,2.0,4.0,3554.0,0.0
Attrited Customer,34.0,F,3.0,High School,Single,Less than $40K,Blue,21.0,2.0,2.0,2.0,1576.0,0.0
Attrited Customer,40.0,F,4.0,Graduate,Single,Less than $40K,Blue,25.0,4.0,2.0,3.0,1438.3,0.0
Attrited Customer,54.0,F,0.0,High School,Unknown,Less than $40K,Blue,34.0,4.0,3.0,3.0,2223.0,632.0
Attrited Customer,49.0,F,3.0,Doctorate,Divorced,Unknown,Blue,42.0,1.0,3.0,3.0,3802.0,1558.0
Attrited Customer,52.0,M,3.0,Doctorate,Married,$80K - $120K,Blue,36.0,2.0,3.0,3.0,3022.0,895.0
Attrited Customer,45.0,F,4.0,Unknown,Single,Less than $40K,Blue,40.0,5.0,4.0,3.0,1438.3,0.0
Attrited Customer,49.0,F,1.0,Uneducated,Married,$40K - $60K,Blue,41.0,4.0,3.0,3.0,1438.3,522.0
Attrited Customer,40.0,F,3.0,Graduate,Single,Less than $40K,Blue,36.0,5.0,3.0,1.0,1516.0,0.0
Attrited Customer,45.0,F,2.0,College,Single,Less than $40K,Blue,33.0,1.0,3.0,3.0,1833.0,0.0
Attrited Customer,27.0,F,0.0,Unknown,Single,Less than $40K,Blue,16.0,6.0,1.0,3.0,1835.0,1647.0
Attrited Customer,30.0,F,0.0,Graduate,Single,Less than $40K,Blue,36.0,5.0,3.0,3.0,1574.0,0.0
Attrited Customer,38.0,F,3.0,Graduate,Married,Less than $40K,Blue,36.0,3.0,2.0,3.0,2300.0,0.0
Attrited Customer,50.0,F,3.0,High School,Married,Less than $40K,Blue,36.0,2.0,3.0,3.0,1572.0,0.0
Attrited Customer,37.0,F,2.0,Doctorate,Single,$40K - $60K,Blue,18.0,4.0,1.0,3.0,1900.0,0.0
Attrited Customer,41.0,F,2.0,High School,Single,Less than $40K,Blue,34.0,1.0,3.0,4.0,1661.0,0.0
Attrited Customer,36.0,F,2.0,Post-Graduate,Married,Less than $40K,Blue,25.0,5.0,2.0,3.0,1691.0,0.0
Attrited Customer,44.0,F,2.0,Uneducated,Single,Unknown,Blue,32.0,5.0,3.0,3.0,1486.0,849.0
Attrited Customer,35.0,M,2.0,Unknown,Single,Less than $40K,Blue,36.0,5.0,3.0,3.0,1931.0,0.0
Attrited Customer,48.0,F,3.0,Doctorate,Single,Less than $40K,Blue,39.0,3.0,3.0,4.0,1644.0,500.0
Attrited Customer,44.0,M,2.0,Doctorate,Unknown,$40K - $60K,Blue,36.0,5.0,3.0,4.0,1438.3,0.0
Attrited Customer,61.0,F,0.0,High School,Single,Less than $40K,Blue,36.0,4.0,3.0,4.0,1760.0,0.0
Attrited Customer,48.0,F,3.0,High School,Married,Less than $40K,Blue,43.0,3.0,3.0,3.0,1670.0,0.0
Attrited Customer,50.0,M,2.0,High School,Married,$120K +,Blue,40.0,6.0,4.0,3.0,13709.0,813.0
Attrited Customer,46.0,F,3.0,Unknown,Unknown,Less than $40K,Blue,41.0,5.0,3.0,2.0,4710.0,0.0
Attrited Customer,43.0,M,2.0,Uneducated,Single,$60K - $80K,Blue,35.0,5.0,3.0,2.0,6348.0,0.0
Attrited Customer,43.0,M,3.0,Graduate,Married,$60K - $80K,Blue,36.0,4.0,2.0,3.0,17239.0,0.0
Attrited Customer,45.0,F,3.0,Graduate,Married,Unknown,Blue,36.0,5.0,2.0,3.0,18432.0,484.0
Attrited Customer,44.0,M,3.0,Graduate,Married,$60K - $80K,Blue,34.0,5.0,3.0,3.0,14201.0,0.0
Attrited Customer,40.0,M,3.0,Graduate,Unknown,$40K - $60K,Blue,28.0,6.0,2.0,2.0,4323.0,0.0
Attrited Customer,50.0,F,2.0,Unknown,Single,Less than $40K,Blue,36.0,3.0,2.0,2.0,3647.0,2517.0
Attrited Customer,40.0,M,2.0,Uneducated,Married,$60K - $80K,Blue,29.0,3.0,2.0,2.0,6332.0,318.0
Attrited Customer,33.0,M,4.0,Uneducated,Married,$80K - $120K,Blue,36.0,5.0,3.0,4.0,1438.3,0.0
Attrited Customer,53.0,M,1.0,High School,Married,$40K - $60K,Blue,43.0,1.0,2.0,3.0,3146.0,0.0
Attrited Customer,43.0,F,1.0,Post-Graduate,Married,Less than $40K,Blue,27.0,4.0,3.0,3.0,1438.3,0.0
Attrited Customer,45.0,M,4.0,Graduate,Married,$60K - $80K,Blue,39.0,6.0,3.0,2.0,12890.0,0.0
Attrited Customer,46.0,F,5.0,Doctorate,Single,Less than $40K,Blue,37.0,3.0,2.0,2.0,1787.0,0.0
Attrited Customer,35.0,M,1.0,Doctorate,Single,$80K - $120K,Blue,27.0,3.0,2.0,2.0,2904.0,2517.0
Attrited Customer,59.0,F,2.0,High School,Married,$40K - $60K,Blue,36.0,3.0,3.0,3.0,4375.0,0.0
Attrited Customer,43.0,M,2.0,Graduate,Married,$80K - $120K,Blue,33.0,5.0,3.0,3.0,2111.0,1761.0
Attrited Customer,50.0,M,3.0,Uneducated,Single,$80K - $120K,Blue,36.0,6.0,3.0,2.0,6925.0,0.0
Attrited Customer,48.0,F,4.0,Graduate,Single,$40K - $60K,Blue,43.0,3.0,2.0,4.0,1538.0,0.0
Attrited Customer,41.0,M,2.0,High School,Married,$120K +,Blue,24.0,5.0,2.0,3.0,9924.0,0.0
Attrited Customer,55.0,F,2.0,College,Divorced,$40K - $60K,Blue,36.0,,2.0,3.0,4410.0,2517.0
Attrited Customer,49.0,F,4.0,Uneducated,Unknown,Less than $40K,Blue,39.0,6.0,3.0,2.0,3468.0,2517.0
Attrited Customer,34.0,F,3.0,High School,Unknown,Unknown,Blue,15.0,5.0,1.0,3.0,1438.3,0.0
Attrited Customer,46.0,F,4.0,Post-Graduate,Single,Less than $40K,Blue,37.0,3.0,2.0,2.0,1836.0,0.0
Attrited Customer,48.0,F,2.0,Uneducated,Married,Less than $40K,Blue,41.0,5.0,3.0,2.0,2964.0,2517.0
Attrited Customer,44.0,F,2.0,High School,Unknown,Unknown,Gold,35.0,3.0,3.0,3.0,34516.0,0.0
Attrited Customer,47.0,F,3.0,College,Married,Less than $40K,Blue,35.0,6.0,3.0,2.0,1781.0,0.0
Attrited Customer,40.0,F,1.0,Uneducated,Married,Less than $40K,Blue,28.0,5.0,2.0,3.0,3680.0,0.0
Attrited Customer,48.0,,4.0,Unknown,Married,Less than $40K,Blue,36.0,4.0,3.0,3.0,2740.0,2425.0
Attrited Customer,40.0,M,3.0,Uneducated,Single,$80K - $120K,Blue,27.0,4.0,2.0,3.0,3427.0,0.0
Attrited Customer,52.0,M,0.0,High School,Single,$120K +,Blue,39.0,5.0,3.0,3.0,34516.0,216.0
Attrited Customer,46.0,F,4.0,Graduate,Married,Less than $40K,Blue,28.0,4.0,2.0,,,2517.0
Attrited Customer,49.0,F,2.0,Unknown,Single,$40K - $60K,Blue,43.0,1.0,3.0,2.0,1643.0,526.0
Attrited Customer,53.0,F,2.0,Graduate,Married,Less than $40K,Blue,47.0,3.0,4.0,2.0,2927.0,2517.0
Attrited Customer,44.0,F,3.0,High School,Divorced,Less than $40K,Blue,28.0,5.0,2.0,3.0,1877.0,1203.0
Attrited Customer,46.0,F,4.0,Graduate,Single,$40K - $60K,Blue,36.0,5.0,3.0,4.0,5913.0,1651.0
Attrited Customer,43.0,F,3.0,Graduate,Single,$40K - $60K,Blue,26.0,3.0,2.0,2.0,2867.0,0.0
Attrited Customer,54.0,F,1.0,Graduate,Married,Unknown,Blue,36.0,4.0,2.0,2.0,3137.0,959.0
Attrited Customer,47.0,F,3.0,Doctorate,Single,Less than $40K,Blue,40.0,6.0,2.0,3.0,2437.0,0.0
Attrited Customer,42.0,F,3.0,Graduate,Single,$40K - $60K,Blue,36.0,6.0,2.0,3.0,1451.0,599.0
Attrited Customer,42.0,F,0.0,College,Single,$40K - $60K,Blue,30.0,5.0,2.0,3.0,1438.3,1223.0
Attrited Customer,33.0,F,0.0,College,Single,Unknown,Blue,15.0,3.0,1.0,4.0,2299.0,0.0
Attrited Customer,41.0,F,2.0,Unknown,Single,Less than $40K,Blue,36.0,3.0,2.0,2.0,1438.3,834.0
Attrited Customer,60.0,F,2.0,High School,Married,Less than $40K,Blue,42.0,3.0,3.0,2.0,1438.3,0.0
Attrited Customer,64.0,F,0.0,Graduate,Single,Less than $40K,Blue,36.0,1.0,3.0,4.0,1682.0,0.0
Attrited Customer,54.0,F,1.0,Post-Graduate,Single,Less than $40K,Blue,35.0,4.0,3.0,3.0,1724.0,0.0
Attrited Customer,47.0,M,3.0,Graduate,Divorced,Less than $40K,Blue,40.0,4.0,4.0,3.0,6397.0,0.0
Attrited Customer,53.0,M,1.0,Uneducated,Unknown,$120K +,Blue,45.0,4.0,4.0,2.0,23958.0,2517.0
Attrited Customer,48.0,M,2.0,High School,Single,$60K - $80K,Blue,36.0,4.0,3.0,1.0,1641.0,0.0
Attrited Customer,44.0,M,3.0,High School,Single,$60K - $80K,Silver,36.0,5.0,2.0,3.0,25276.0,0.0
Attrited Customer,38.0,F,1.0,College,Single,Less than $40K,Blue,33.0,6.0,2.0,3.0,3119.0,2517.0
Attrited Customer,42.0,F,4.0,Graduate,Single,Less than $40K,Blue,36.0,6.0,2.0,2.0,2803.0,0.0
Attrited Customer,44.0,F,3.0,Unknown,Divorced,Less than $40K,Blue,32.0,3.0,3.0,2.0,1693.0,1457.0
Attrited Customer,52.0,M,2.0,High School,Single,$120K +,Blue,38.0,6.0,3.0,3.0,34516.0,0.0
Attrited Customer,41.0,F,2.0,High School,Married,Less than $40K,Blue,36.0,3.0,2.0,2.0,2811.0,2404.0
Attrited Customer,59.0,F,1.0,Unknown,Single,Less than $40K,Blue,53.0,5.0,6.0,2.0,7501.0,2517.0
Attrited Customer,59.0,F,1.0,Graduate,Single,Unknown,Blue,36.0,3.0,2.0,3.0,10031.0,0.0
Attrited Customer,38.0,F,3.0,Graduate,Single,$40K - $60K,Blue,26.0,3.0,2.0,3.0,2669.0,0.0
Attrited Customer,44.0,F,3.0,College,Single,Less than $40K,Blue,28.0,6.0,2.0,2.0,1951.0,0.0
Attrited Customer,48.0,F,2.0,High School,Married,Less than $40K,Blue,36.0,6.0,3.0,3.0,1438.3,455.0
Attrited Customer,50.0,M,2.0,Unknown,Married,$60K - $80K,Blue,43.0,4.0,3.0,4.0,3143.0,0.0
Attrited Customer,44.0,M,5.0,Graduate,Divorced,$60K - $80K,Blue,36.0,3.0,3.0,6.0,6538.0,0.0
Attrited Customer,44.0,F,3.0,Unknown,Divorced,$40K - $60K,Blue,34.0,2.0,3.0,2.0,1689.0,0.0
Attrited Customer,57.0,F,2.0,Uneducated,Single,Less than $40K,Blue,51.0,3.0,5.0,2.0,1614.0,0.0
Attrited Customer,39.0,M,4.0,Graduate,Married,$80K - $120K,Blue,30.0,5.0,2.0,2.0,17523.0,0.0
Attrited Customer,33.0,M,2.0,College,Single,$80K - $120K,Blue,36.0,4.0,3.0,2.0,9642.0,1431.0
Attrited Customer,46.0,F,2.0,Unknown,Single,Less than $40K,Blue,36.0,6.0,3.0,3.0,1731.0,0.0
Attrited Customer,44.0,F,3.0,Unknown,Married,Less than $40K,Blue,35.0,3.0,3.0,2.0,1855.0,0.0
Attrited Customer,44.0,F,3.0,College,Single,Less than $40K,Blue,34.0,4.0,3.0,1.0,1605.0,890.0
Attrited Customer,46.0,F,3.0,Graduate,Married,Less than $40K,Blue,36.0,3.0,3.0,3.0,2302.0,1593.0
Attrited Customer,54.0,F,4.0,Post-Graduate,Unknown,Less than $40K,Blue,44.0,5.0,3.0,3.0,2440.0,503.0
Attrited Customer,47.0,F,3.0,Unknown,Single,Less than $40K,Blue,35.0,4.0,3.0,6.0,2402.0,628.0
Attrited Customer,46.0,F,2.0,Unknown,Single,$40K - $60K,Blue,33.0,5.0,3.0,6.0,3001.0,0.0
Attrited Customer,59.0,M,2.0,High School,Single,$80K - $120K,Blue,54.0,3.0,2.0,2.0,2791.0,2396.0
Attrited Customer,48.0,M,5.0,Post-Graduate,Single,$120K +,Silver,41.0,5.0,3.0,1.0,34516.0,2517.0
Attrited Customer,51.0,F,3.0,Graduate,Divorced,Less than $40K,Blue,41.0,5.0,3.0,3.0,1495.0,691.0
Attrited Customer,41.0,M,3.0,Doctorate,Single,$120K +,Blue,26.0,3.0,2.0,2.0,9220.0,0.0
Attrited Customer,52.0,M,2.0,High School,Married,$60K - $80K,Blue,40.0,3.0,4.0,2.0,23128.0,1958.0
Attrited Customer,47.0,F,3.0,Unknown,Single,$40K - $60K,Blue,42.0,1.0,5.0,3.0,14897.0,0.0
Attrited Customer,56.0,F,4.0,Graduate,Unknown,Less than $40K,Blue,44.0,5.0,3.0,3.0,1677.0,0.0
Attrited Customer,44.0,F,3.0,Unknown,Single,Unknown,Blue,37.0,3.0,2.0,3.0,1900.0,0.0
Attrited Customer,60.0,M,0.0,Unknown,Married,$60K - $80K,Blue,47.0,5.0,1.0,3.0,4541.0,1037.0
Attrited Customer,49.0,F,3.0,Graduate,Married,Less than $40K,Blue,37.0,4.0,2.0,1.0,6184.0,0.0
Attrited Customer,47.0,F,1.0,High School,Unknown,Less than $40K,Blue,41.0,6.0,3.0,2.0,3654.0,0.0
Attrited Customer,44.0,F,3.0,Graduate,Married,Less than $40K,Blue,38.0,4.0,2.0,3.0,3889.0,2517.0
Attrited Customer,47.0,M,2.0,Graduate,Married,$40K - $60K,Blue,30.0,4.0,3.0,2.0,1889.0,0.0
Attrited Customer,49.0,F,3.0,High School,Married,Less than $40K,Blue,36.0,4.0,2.0,2.0,1763.0,0.0
Attrited Customer,58.0,F,2.0,High School,Married,Less than $40K,Blue,53.0,3.0,0.0,2.0,1944.0,0.0
