STA,YR,MO,DA,MAX,MIN
32701,43,7,27,94.0,79.0
32815,44,8,11,88.0,77.0
12101,45,2,27,77.0,57.0
82403,43,5,8,82.0,58.0
34022,45,4,18,85.0,56.0
44401,45,12,7,42.0,26.0
60701,43,7,14,88.0,76.0
10718,44,10,12,84.0,72.0
22508,45,11,16,82.0,68.0
11606,44,12,15,84.0,73.0
81404,44,1,20,88.0,74.0
33406,44,12,14,30.0,23.0
80425,44,7,12,83.0,73.0
50303,43,10,24,84.0,72.0
33205,45,2,28,60.0,52.0
10803,44,1,15,90.0,73.0
11103,45,2,28,73.0,64.0
16407,44,1,29,30.0,19.0
22509,41,11,10,83.0,71.0
11901,43,3,22,71.0,56.0
33501,44,2,15,52.0,31.0
22508,44,4,24,78.0,63.0
82502,45,1,23,91.0,63.0
50304,44,5,9,85.0,71.0
22502,40,7,3,83.0,70.0
33013,44,7,11,88.0,57.0
81702,43,8,31,85.0,68.0
22502,43,11,8,83.0,62.0
31501,43,10,23,90.0,65.0
40601,44,7,28,88.0,79.0
34109,45,1,21,49.0,35.0
33023,43,10,23,84.0,58.0
32601,43,10,27,96.0,67.0
21501,44,6,19,81.0,68.0
33117,44,7,6,83.0,69.0
10001,44,1,28,89.0,73.0
11704,45,4,1,85.0,63.0
16201,44,5,6,46.0,41.0
11606,45,8,13,89.0,81.0
11901,43,11,8,74.0,61.0
31001,44,9,23,95.0,70.0
11501,45,7,22,85.0,75.0
32701,45,9,13,90.0,76.0
16202,42,2,23,32.0,26.0
10505,44,3,6,85.0,73.0
33031,43,11,18,54.0,42.0
31001,43,5,30,99.0,75.0
10101,44,6,17,82.0,71.0
11610,43,5,23,86.0,74.0
33406,45,1,9,28.0,15.0
12801,44,12,11,82.0,62.0
22502,42,6,21,88.0,68.0
81404,43,5,2,87.0,77.0
20501,43,12,3,86.0,73.0
11601,45,7,16,87.0,78.0
50802,45,8,4,78.0,63.0
11604,45,6,2,84.0,78.0
22504,43,1,27,82.0,68.0
11604,42,9,10,86.0,78.0
16405,45,11,22,31.0,23.0
20501,45,4,10,84.0,75.0
33303,44,1,23,62.0,48.0
10807,45,7,29,86.0,68.0
10001,45,6,28,84.0,72.0
31401,45,5,24,97.0,74.0
16407,45,7,29,44.0,36.0
61501,45,10,15,85.0,77.0
10002,43,11,9,81.0,74.0
50401,43,7,8,86.0,69.0
10804,45,11,14,87.0,68.0
10703,45,5,5,84.0,76.0
13013,45,7,2,96.0,64.0
50801,42,12,7,74.0,68.0
11601,44,7,1,88.0,81.0
12801,44,11,23,76.0,58.0
10705,44,6,21,86.0,72.0
50303,44,9,3,82.0,71.0
10002,45,4,10,83.0,70.0
33031,44,2,14,56.0,45.0
32805,44,11,27,84.0,48.0
22504,42,12,11,82.0,63.0
22508,41,1,23,78.0,63.0
10802,43,7,1,86.0,67.0
33014,44,7,25,87.0,63.0
16504,41,12,18,15.0,10.0
82503,45,3,10,99.0,76.0
34150,45,3,15,64.0,40.0
31101,43,12,16,94.0,56.0
10705,45,5,11,92.0,73.0
32601,43,2,2,77.0,54.0
12101,44,11,10,94.0,75.0
11902,45,1,1,91.0,66.0
34123,44,7,12,76.0,62.0
31302,44,2,24,77.0,50.0
61501,43,9,12,84.0,72.0
22508,40,9,24,81.0,70.0
16407,42,12,5,39.0,36.0
32601,43,2,1,79.0,50.0
16407,42,6,28,42.0,35.0
31101,44,6,30,98.0,74.0
11101,43,4,18,79.0,66.0
33003,44,7,31,94.0,60.0
34123,44,3,30,62.0,34.0
32501,43,12,18,80.0,72.0
50303,43,11,23,85.0,77.0
82501,43,12,30,72.0,64.0
11902,43,1,17,88.0,70.0
12101,44,5,6,101.0,72.0
50303,45,7,30,81.0,71.0
50802,44,7,12,74.0,63.0
32701,45,3,19,96.0,65.0
80510,45,3,21,87.0,73.0
32805,43,11,25,83.0,47.0
13201,44,1,8,70.0,59.0
82506,45,3,22,81.0,61.0
82503,44,11,28,89.0,72.0
30001,43,9,26,79.0,70.0
81601,43,1,31,86.0,72.0
32812,45,3,27,103.0,75.0
13005,43,12,1,72.0,41.0
22502,42,12,10,77.0,59.0
12801,43,6,21,87.0,73.0
22504,42,9,1,87.0,75.0
10804,42,5,2,86.0,74.0
12702,44,10,1,86.0,77.0
10701,43,1,27,89.0,69.0
11103,45,4,9,79.0,71.0
12702,44,10,27,84.0,75.0
22502,45,5,8,82.0,64.0
22502,41,11,13,79.0,63.0
22507,42,7,14,86.0,76.0
10002,43,8,28,76.0,73.0
11901,44,10,9,75.0,59.0
16407,42,8,3,57.0,44.0
44401,45,11,30,42.0,27.0
10102,43,12,9,90.0,72.0
10803,42,11,30,90.0,71.0
11601,43,1,21,84.0,73.0
22508,45,3,24,73.0,64.0
12701,43,6,27,89.0,73.0
10701,41,9,14,86.0,73.0
22507,45,7,23,88.0,72.0
12101,44,7,18,113.0,85.0
33406,45,2,17,47.0,19.0
10502,43,8,16,92.0,71.0
31302,44,4,26,81.0,53.0
50303,44,2,8,87.0,74.0
13601,42,9,13,86.0,78.0
11902,43,1,22,87.0,71.0
34104,44,10,12,69.0,50.0
22502,40,12,9,81.0,62.0
16201,44,3,11,42.0,37.0
11701,44,11,11,85.0,73.0
80411,44,6,11,86.0,75.0
34018,45,10,15,70.0,51.0
10701,44,12,22,88.0,75.0
16101,44,2,17,45.0,32.0
32701,45,12,9,79.0,50.0
41207,45,8,22,85.0,74.0
11610,43,6,10,85.0,74.0
32504,44,4,14,98.0,63.0
16202,41,11,24,45.0,37.0
32601,42,7,7,87.0,78.0
32803,44,6,3,102.0,75.0
33501,44,10,24,76.0,54.0
32803,44,10,31,89.0,72.0
33206,45,7,13,94.0,79.0
10701,45,2,11,92.0,72.0
12801,44,12,26,82.0,64.0
33205,45,7,28,87.0,68.0
33303,44,8,16,97.0,74.0
32815,45,7,24,92.0,79.0
11901,44,8,13,73.0,59.0
61502,44,1,5,87.0,76.0
22508,41,3,2,74.0,66.0
40601,45,7,16,85.0,74.0
22509,41,3,13,81.0,61.0
10803,42,12,27,87.0,72.0
32805,43,11,7,91.0,54.0
11801,42,12,29,88.0,71.0
33023,45,4,21,89.0,46.0
81404,43,6,30,83.0,68.0
11606,43,8,24,91.0,81.0
20501,42,1,11,86.0,76.0
11501,45,12,8,85.0,75.0
10502,45,12,15,77.0,72.0
34123,45,5,19,92.0,60.0
22502,44,10,18,81.0,69.0
81404,44,3,6,85.0,74.0
34123,45,2,17,56.0,43.0
22504,43,4,20,83.0,71.0
33405,44,10,31,95.0,57.0
10102,45,11,17,89.0,73.0
10102,42,9,15,79.0,73.0
32907,43,10,20,87.0,68.0
33109,44,3,20,65.0,42.0
10701,45,7,18,91.0,76.0
33023,43,10,20,77.0,57.0
32803,44,10,7,91.0,76.0
50401,43,6,9,90.0,73.0
82503,45,6,24,84.0,51.0
13002,44,1,9,64.0,50.0
33305,45,2,7,51.0,35.0
32906,44,10,26,85.0,62.0
34013,44,12,1,58.0,40.0
33031,44,1,7,58.0,34.0
10802,44,6,23,82.0,73.0
10718,43,7,27,85.0,73.0
11606,42,12,14,85.0,77.0
32801,45,9,27,91.0,75.0
33019,44,2,20,53.0,38.0
31001,44,9,29,95.0,71.0
33501,44,7,30,98.0,74.0
22504,41,1,16,79.0,60.0
32904,44,5,8,76.0,70.0
16201,44,6,14,51.0,36.0
10502,45,4,2,87.0,71.0
22502,41,3,1,79.0,61.0
33117,43,11,4,67.0,59.0
10718,43,1,20,88.0,73.0
34022,45,3,29,61.0,48.0
80412,44,7,25,85.0,71.0
50401,44,5,31,88.0,74.0
10002,44,12,1,86.0,74.0
22508,40,9,6,82.0,69.0
32702,45,5,23,106.0,84.0
10102,43,12,13,88.0,72.0
34109,45,7,16,95.0,70.0
32501,43,8,3,84.0,70.0
10806,44,5,24,84.0,58.0
13002,45,11,15,74.0,56.0
12801,43,9,1,92.0,72.0
50303,44,2,26,86.0,78.0
13005,44,10,25,78.0,52.0
10704,45,5,28,86.0,72.0
10701,41,8,12,84.0,75.0
80411,45,1,9,89.0,75.0
31401,45,4,7,88.0,72.0
32301,45,4,4,82.0,50.0
33406,44,10,6,78.0,35.0
11604,43,5,22,83.0,77.0
12701,43,1,4,87.0,67.0
22502,42,6,23,83.0,71.0
11604,43,5,23,83.0,78.0
11801,42,12,26,86.0,72.0
80510,44,8,1,86.0,75.0
50401,44,10,13,91.0,70.0
16201,43,8,25,54.0,46.0
34147,45,2,23,55.0,33.0
50801,44,6,22,77.0,70.0
34139,45,3,21,64.0,45.0
81702,45,9,24,92.0,67.0
31701,45,11,16,80.0,57.0
10804,44,2,4,90.0,70.0
16202,41,12,26,37.0,21.0
33307,45,10,11,84.0,53.0
82403,44,1,2,108.0,81.0
60701,45,1,5,92.0,78.0
33401,45,4,17,95.0,60.0
12001,44,5,22,82.0,58.0
32504,44,5,8,90.0,73.0
50802,43,4,26,87.0,71.0
11901,44,7,5,75.0,58.0
22508,41,3,3,70.0,63.0
11610,41,10,2,89.0,74.0
32805,45,6,23,101.0,78.0
11604,43,1,17,80.0,68.0
11601,42,1,2,86.0,78.0
12702,44,3,15,84.0,72.0
32815,45,4,30,95.0,73.0
16407,44,1,28,22.0,18.0
32801,45,8,25,94.0,79.0
32805,43,10,27,89.0,60.0
11501,44,8,9,87.0,74.0
22508,42,8,15,83.0,70.0
80509,45,7,14,85.0,69.0
32907,44,4,28,90.0,69.0
34022,45,9,3,78.0,57.0
12701,45,1,31,86.0,66.0
10101,44,10,11,86.0,71.0
10505,45,6,14,79.0,72.0
31401,45,1,13,84.0,72.0
50303,44,3,14,86.0,73.0
32801,43,12,23,79.0,52.0
11610,42,11,20,90.0,72.0
50304,45,3,16,87.0,76.0
12801,45,8,18,93.0,70.0
50801,45,10,21,79.0,71.0
10803,43,8,8,86.0,73.0
80504,44,10,18,88.0,74.0
31501,45,1,3,81.0,66.0
10705,43,10,14,87.0,72.0
33206,45,1,5,54.0,40.0
32702,45,1,5,60.0,40.0
12701,43,8,13,94.0,74.0
10001,42,7,3,79.0,72.0
22502,42,5,27,87.0,66.0
34002,44,2,28,50.0,48.0
11610,44,5,27,85.0,74.0
50401,43,3,11,85.0,72.0
11604,44,4,3,83.0,71.0
50401,44,9,8,90.0,69.0
33303,44,4,12,77.0,57.0
12001,44,3,26,84.0,61.0
11606,44,10,20,90.0,77.0
31101,43,10,1,93.0,74.0
16405,45,2,20,17.0,4.0
61501,45,6,2,84.0,78.0
10701,43,7,2,89.0,70.0
50303,43,11,9,83.0,71.0
43201,45,11,15,54.0,42.0
11901,43,5,21,80.0,59.0
22504,41,1,31,80.0,64.0
11101,44,4,3,87.0,66.0
11610,42,6,24,90.0,72.0
16407,45,8,21,42.0,34.0
81702,43,11,17,88.0,71.0
50401,42,10,20,91.0,72.0
80425,45,1,16,89.0,74.0
50801,43,10,19,75.0,68.0
32702,44,1,19,84.0,50.0
40601,44,9,27,87.0,78.0
21501,43,7,15,85.0,65.0
31701,45,2,14,94.0,60.0
10804,45,3,20,93.0,67.0
11601,43,7,26,85.0,79.0
32501,45,4,24,99.0,78.0
11902,43,1,3,89.0,71.0
11604,45,3,17,81.0,67.0
31701,45,10,10,86.0,64.0
22508,40,8,4,83.0,71.0
33003,45,2,5,58.0,47.0
12101,45,8,26,107.0,80.0
33303,45,7,22,96.0,72.0
32815,45,3,16,92.0,72.0
10705,42,12,24,86.0,70.0
33023,45,12,16,64.0,38.0
50304,43,12,6,85.0,72.0
11701,43,6,4,97.0,74.0
16504,45,3,30,10.0,-1.0
82503,44,12,15,85.0,67.0
10704,45,1,3,86.0,70.0
13601,45,4,18,72.0,64.0
10505,45,4,27,84.0,74.0
32907,45,1,5,77.0,49.0
10718,43,10,3,82.0,74.0
10001,45,6,26,84.0,70.0
13007,44,12,24,52.0,36.0
33014,44,7,6,88.0,60.0
82502,44,11,21,92.0,65.0
82502,44,8,22,66.0,55.0
22507,45,8,22,88.0,68.0
22504,43,5,27,84.0,71.0
10002,43,10,20,81.0,71.0
50304,44,1,1,85.0,72.0
13201,44,7,9,75.0,66.0
11704,43,9,14,91.0,71.0
11704,44,10,5,92.0,70.0
33031,43,1,3,61.0,53.0
10718,42,9,29,84.0,72.0
16504,44,9,13,52.0,38.0
22504,45,5,8,86.0,69.0
22504,40,9,8,86.0,74.0
16504,44,3,1,-4.0,-17.0
32601,44,2,16,75.0,62.0
11701,42,7,9,95.0,80.0
20602,45,5,26,82.0,75.0
33109,44,3,14,64.0,49.0
12702,44,4,6,72.0,69.0
32602,45,8,1,88.0,79.0
22504,42,3,20,78.0,68.0
31001,43,9,8,85.0,64.0
11801,43,9,19,92.0,74.0
50401,45,4,12,86.0,74.0
33031,45,6,23,82.0,70.0
21501,45,8,10,83.0,67.0
34002,44,5,10,66.0,56.0
20501,42,6,23,85.0,78.0
10718,43,6,17,84.0,74.0
60701,44,12,2,89.0,78.0
34150,45,9,15,81.0,57.0
11604,43,1,8,79.0,74.0
11610,43,8,8,86.0,71.0
11902,43,4,25,89.0,75.0
16407,45,2,24,2.0,-6.0
44401,45,11,17,43.0,34.0
11601,45,9,28,87.0,76.0
50801,43,6,25,75.0,69.0
12701,44,1,27,82.0,58.0
12702,44,9,6,87.0,80.0
21501,45,6,22,84.0,68.0
11601,42,3,11,86.0,72.0
11704,45,3,1,89.0,65.0
80510,45,4,5,87.0,75.0
22502,44,6,7,86.0,66.0
10705,45,2,18,92.0,73.0
34111,44,8,25,85.0,67.0
32701,43,10,21,97.0,59.0
33013,44,8,12,81.0,60.0
82405,44,11,15,86.0,68.0
12801,45,5,17,89.0,71.0
50304,43,11,4,82.0,74.0
13601,43,6,15,81.0,71.0
11610,45,3,9,85.0,69.0
31701,43,4,20,94.0,68.0
10701,40,7,19,87.0,70.0
10701,42,5,3,89.0,74.0
11101,43,7,14,87.0,79.0
80412,45,6,5,82.0,73.0
13002,43,9,26,75.0,59.0
11604,44,6,11,86.0,73.0
13013,45,7,27,93.0,60.0
11103,45,5,14,80.0,66.0
10505,44,6,23,88.0,68.0
11601,44,10,23,89.0,73.0
11610,43,11,18,86.0,74.0
10807,45,10,28,81.0,69.0
33014,44,6,1,75.0,56.0
32907,43,7,20,89.0,79.0
21501,44,12,27,76.0,65.0
10718,43,1,21,87.0,70.0
11615,45,2,21,86.0,65.0
10803,43,3,20,88.0,69.0
22502,45,3,30,84.0,60.0
33305,45,3,28,63.0,38.0
11902,43,3,8,88.0,68.0
16405,45,12,13,55.0,40.0
13002,43,12,31,64.0,45.0
40601,44,4,1,92.0,79.0
11701,42,12,12,89.0,68.0
11606,43,11,5,86.0,78.0
15027,45,8,14,77.0,52.0
33023,45,8,14,85.0,65.0
16405,45,11,20,49.0,28.0
81702,44,4,21,87.0,67.0
34005,45,4,20,68.0,54.0
10701,42,4,23,93.0,76.0
50403,43,9,19,88.0,72.0
30001,44,1,1,88.0,75.0
10002,45,2,8,88.0,76.0
22504,45,4,9,82.0,70.0
50304,45,4,21,88.0,73.0
16504,42,12,27,12.0,-4.0
32803,43,1,3,87.0,58.0
32601,44,6,7,93.0,80.0
13601,43,11,26,70.0,63.0
10001,44,9,21,86.0,72.0
10803,42,5,23,92.0,75.0
16202,43,5,9,33.0,19.0
11610,41,10,16,91.0,75.0
11901,42,6,6,73.0,61.0
82403,44,4,16,89.0,49.0
10803,41,9,24,82.0,74.0
10001,43,6,20,83.0,70.0
10703,43,9,6,88.0,75.0
21501,43,11,7,83.0,64.0
20501,43,4,18,85.0,74.0
50801,44,8,14,73.0,68.0
10804,43,9,11,88.0,71.0
33014,43,11,15,59.0,44.0
32815,45,2,10,89.0,58.0
10718,44,1,4,89.0,74.0
32904,43,9,29,89.0,72.0
10804,45,7,23,88.0,72.0
50401,42,12,28,94.0,71.0
34123,44,7,30,87.0,63.0
16504,45,12,27,14.0,1.0
60701,42,10,12,86.0,78.0
34104,45,1,3,42.0,34.0
82405,45,5,2,79.0,64.0
32702,45,11,13,90.0,64.0
32907,44,8,5,95.0,76.0
80509,45,4,6,87.0,72.0
33044,43,2,24,59.0,31.0
31701,45,3,1,90.0,60.0
61501,45,2,13,83.0,75.0
10705,43,7,9,90.0,76.0
32702,45,5,4,101.0,72.0
12801,44,12,14,76.0,57.0
32503,44,6,22,104.0,85.0
22504,41,6,19,84.0,73.0
11501,45,9,6,87.0,77.0
13002,44,6,12,75.0,65.0
31001,45,1,26,91.0,59.0
16201,45,11,14,51.0,45.0
11604,44,5,16,82.0,74.0
50401,43,10,10,88.0,71.0
34113,44,6,5,83.0,63.0
13007,43,9,28,71.0,50.0
50801,45,10,25,79.0,71.0
32803,44,12,13,81.0,57.0
33405,44,6,10,106.0,74.0
22508,41,3,10,74.0,64.0
82403,44,8,5,80.0,55.0
34104,45,3,9,54.0,34.0
80509,45,6,24,87.0,71.0
33206,45,11,26,62.0,50.0
50401,44,3,12,83.0,72.0
61501,45,6,25,83.0,77.0
61501,45,11,13,79.0,73.0
10803,44,3,14,93.0,73.0
11606,43,1,1,84.0,75.0
32805,45,3,9,86.0,52.0
34018,45,6,26,92.0,70.0
10803,45,8,18,88.0,72.0
81702,45,9,21,88.0,68.0
33031,43,2,7,60.0,34.0
22508,43,8,15,84.0,68.0
10002,44,7,11,81.0,77.0
82405,44,12,26,91.0,72.0
10102,45,11,7,89.0,73.0
32906,45,1,14,76.0,45.0
81404,43,9,7,85.0,72.0
60701,44,6,23,91.0,80.0
10703,43,7,20,87.0,76.0
32601,43,1,16,72.0,51.0
32601,43,12,9,87.0,50.0
81404,42,8,27,85.0,74.0
34111,44,3,9,56.0,41.0
12701,44,3,8,91.0,71.0
50302,43,5,30,86.0,72.0
34104,45,12,13,51.0,35.0
10102,43,11,5,88.0,70.0
50403,44,9,26,88.0,75.0
81404,44,1,31,87.0,77.0
34005,44,12,25,44.0,40.0
16504,45,8,18,59.0,41.0
16504,44,9,21,31.0,22.0
22502,42,5,31,83.0,71.0
50302,44,10,29,87.0,75.0
10718,43,3,1,88.0,73.0
31401,44,2,11,84.0,67.0
16202,43,10,9,48.0,43.0
31501,43,5,21,88.0,78.0
11604,42,3,11,80.0,75.0
81702,44,4,24,87.0,70.0
50802,43,1,8,87.0,73.0
32701,44,11,19,85.0,49.0
40601,44,10,17,86.0,78.0
33109,43,9,11,94.0,75.0
10002,44,7,31,80.0,76.0
10807,44,12,27,87.0,69.0
22508,40,4,16,80.0,64.0
10502,44,12,25,82.0,70.0
22508,40,7,24,85.0,66.0
16504,44,9,7,53.0,38.0
82405,43,8,24,77.0,48.0
34150,45,2,17,58.0,41.0
11610,44,11,9,87.0,74.0
22507,45,9,17,86.0,67.0
10001,42,11,1,88.0,74.0
31401,43,6,2,96.0,81.0
31701,44,2,16,85.0,60.0
33003,44,12,7,63.0,52.0
16407,43,10,21,32.0,30.0
10806,44,5,7,77.0,61.0
80412,44,3,10,86.0,72.0
16405,43,2,13,32.0,22.0
50401,44,9,1,91.0,70.0
12001,44,9,3,87.0,72.0
31101,44,9,4,94.0,72.0
33406,44,11,16,48.0,28.0
32702,44,2,11,79.0,54.0
40601,44,7,25,88.0,79.0
10704,44,10,29,80.0,71.0
31302,45,5,7,75.0,48.0
13007,44,9,1,83.0,66.0
32907,45,5,17,94.0,67.0
34003,44,8,29,86.0,65.0
32812,45,5,18,96.0,76.0
31701,45,11,28,81.0,58.0
11801,44,9,1,83.0,72.0
22507,45,5,14,86.0,70.0
13601,42,6,9,82.0,73.0
33031,45,10,27,81.0,47.0
10502,44,12,18,87.0,73.0
33305,45,4,16,87.0,52.0
10002,44,5,20,80.0,72.0
16201,43,8,29,49.0,40.0
11604,45,3,8,80.0,72.0
81601,44,6,7,84.0,72.0
22502,42,4,3,78.0,64.0
16504,44,6,27,64.0,43.0
60701,43,10,1,85.0,78.0
13201,44,1,21,61.0,55.0
10701,41,1,5,87.0,71.0
10705,45,10,17,80.0,71.0
10502,42,11,9,91.0,69.0
32301,44,3,8,87.0,51.0
10002,44,12,21,87.0,70.0
32805,44,3,3,87.0,52.0
82403,43,5,3,88.0,68.0
11801,43,3,20,92.0,70.0
81601,43,10,30,83.0,73.0
32602,44,6,4,95.0,83.0
31101,44,2,13,94.0,56.0
13005,43,5,26,103.0,62.0
11501,43,11,12,81.0,73.0
61501,43,12,21,86.0,70.0
12001,44,6,14,97.0,58.0
10803,43,3,30,93.0,71.0
50302,45,7,7,84.0,70.0
82502,43,8,31,64.0,54.0
10703,45,8,13,90.0,74.0
61501,44,3,20,86.0,78.0
11101,43,5,10,80.0,67.0
11902,44,11,7,89.0,69.0
31101,45,1,5,84.0,56.0
16101,44,6,28,56.0,34.0
10101,45,2,7,89.0,71.0
22508,40,3,11,75.0,56.0
11701,44,2,4,86.0,64.0
11610,45,9,20,88.0,73.0
11101,43,5,26,88.0,71.0
50403,44,8,19,90.0,70.0
22504,45,5,11,88.0,66.0
11704,45,9,27,88.0,70.0
11704,43,9,12,91.0,70.0
33111,44,3,8,58.0,40.0
80411,43,12,21,90.0,72.0
34150,45,10,1,74.0,50.0
16405,45,2,17,22.0,8.0
22507,42,10,17,85.0,67.0
10701,41,6,11,87.0,72.0
33406,45,6,18,89.0,48.0
10803,43,7,18,88.0,76.0
11501,45,8,10,87.0,75.0
11901,45,4,2,82.0,56.0
11701,45,7,28,97.0,72.0
50302,45,11,16,87.0,73.0
33117,45,9,30,70.0,63.0
12701,44,11,1,84.0,66.0
32904,43,12,13,75.0,51.0
32504,44,8,30,97.0,77.0
34013,45,2,3,56.0,35.0
11615,45,9,18,83.0,74.0
33117,43,11,7,67.0,57.0
61501,45,2,16,84.0,76.0
60701,45,1,17,87.0,76.0
61501,44,8,19,78.0,68.0
11704,42,2,7,82.0,69.0
80504,45,1,31,89.0,76.0
81702,45,4,21,86.0,72.0
11901,43,11,19,64.0,51.0
42401,45,4,19,84.0,68.0
13005,43,1,19,68.0,44.0
32601,43,2,9,84.0,49.0
10701,42,4,20,91.0,74.0
11615,44,4,19,84.0,66.0
32907,45,1,30,78.0,48.0
21501,43,11,30,82.0,64.0
22507,43,4,18,85.0,66.0
22508,42,5,4,75.0,64.0
22508,40,1,8,72.0,60.0
34002,44,7,4,77.0,69.0
32812,44,10,31,90.0,72.0
13601,43,12,13,73.0,62.0
11701,44,3,29,90.0,71.0
31001,44,11,18,95.0,62.0
13013,45,5,29,79.0,54.0
22508,44,6,27,79.0,66.0
32904,45,7,17,84.0,77.0
82503,45,2,19,99.0,78.0
11601,42,11,21,86.0,76.0
10505,44,8,19,90.0,68.0
32803,44,7,9,91.0,79.0
20602,45,8,29,86.0,77.0
81601,43,4,16,86.0,74.0
20501,45,8,20,87.0,76.0
13601,44,12,18,70.0,60.0
13005,45,2,15,77.0,44.0
22508,42,8,12,82.0,68.0
33401,44,10,23,101.0,63.0
82506,45,10,5,83.0,47.0
82502,44,2,7,81.0,68.0
32301,45,1,8,70.0,46.0
80510,45,4,11,90.0,71.0
31401,44,7,26,97.0,79.0
42204,45,9,25,81.0,72.0
30001,44,10,31,88.0,75.0
10101,44,8,3,78.0,72.0
33031,43,7,17,86.0,68.0
22508,42,4,6,71.0,61.0
50401,43,6,2,90.0,72.0
10803,42,8,2,87.0,73.0
33109,45,5,24,85.0,65.0
40601,44,8,7,87.0,79.0
32702,44,12,9,86.0,59.0
32501,45,1,23,79.0,66.0
34109,44,4,6,62.0,47.0
12702,44,7,12,87.0,76.0
32907,44,12,8,78.0,54.0
82506,45,1,1,89.0,70.0
80425,45,3,26,86.0,72.0
32503,44,4,26,92.0,69.0
32805,43,1,30,69.0,58.0
10502,43,12,4,88.0,70.0
33117,44,11,27,71.0,55.0
11901,45,9,28,71.0,61.0
10001,43,3,16,87.0,72.0
32601,45,5,18,96.0,80.0
33405,45,1,22,61.0,40.0
11601,43,4,2,84.0,75.0
31701,44,6,21,85.0,67.0
32701,42,9,3,83.0,76.0
50802,44,8,30,77.0,63.0
16202,44,10,7,47.0,42.0
11704,42,4,26,90.0,70.0
11901,42,11,4,71.0,58.0
50801,44,4,3,81.0,73.0
34113,45,12,1,57.0,39.0
50801,44,2,26,85.0,77.0
32602,44,12,27,67.0,60.0
50302,45,8,28,85.0,75.0
82503,43,10,27,90.0,67.0
22508,42,5,28,83.0,67.0
10807,45,1,8,88.0,68.0
11704,43,9,8,91.0,70.0
16405,45,9,25,41.0,34.0
32805,43,10,19,90.0,73.0
12001,43,12,22,74.0,42.0
50802,43,5,13,82.0,66.0
13005,43,12,9,66.0,45.0
11901,43,10,19,75.0,54.0
33117,45,6,8,85.0,65.0
50801,42,8,26,71.0,65.0
16407,45,2,12,28.0,22.0
10718,43,9,29,87.0,72.0
10803,44,4,5,94.0,79.0
10701,40,11,4,90.0,75.0
81601,45,5,18,83.0,72.0
30001,44,10,7,83.0,72.0
32702,45,10,19,93.0,70.0
50301,45,5,25,86.0,79.0
50401,45,2,28,86.0,68.0
30001,44,7,10,80.0,70.0
82501,43,9,5,62.0,54.0
11701,43,9,22,94.0,73.0
22508,42,11,22,85.0,68.0
10803,45,3,11,91.0,73.0
16504,45,10,1,37.0,24.0
20501,43,6,1,85.0,76.0
33031,45,4,15,81.0,50.0
11801,44,10,24,86.0,70.0
10704,44,7,18,86.0,73.0
10002,44,4,25,86.0,75.0
11501,44,9,17,87.0,78.0
60701,43,9,7,88.0,75.0
10804,43,12,19,88.0,70.0
50303,45,8,27,83.0,74.0
34109,44,12,23,48.0,39.0
60701,43,3,25,87.0,76.0
10101,44,5,13,90.0,75.0
50801,42,10,12,72.0,67.0
11615,44,12,2,87.0,67.0
10806,44,11,24,74.0,60.0
10101,44,12,24,88.0,71.0
32812,45,1,19,78.0,54.0
32702,43,8,8,91.0,76.0
81601,45,5,21,81.0,70.0
82403,43,1,15,97.0,81.0
10502,45,4,3,89.0,68.0
16201,45,7,25,56.0,43.0
10701,40,3,25,94.0,72.0
33206,45,11,17,61.0,58.0
10804,44,4,30,90.0,72.0
20501,44,8,21,90.0,78.0
11701,45,10,15,91.0,72.0
32812,44,2,13,79.0,60.0
11601,45,5,23,86.0,74.0
11501,44,8,24,87.0,73.0
22507,43,9,7,90.0,68.0
22504,42,11,4,86.0,74.0
13601,45,1,12,58.0,53.0
80510,45,5,9,88.0,72.0
34113,45,5,12,84.0,58.0
10803,44,12,19,85.0,72.0
80412,44,6,22,81.0,72.0
81601,43,7,30,84.0,72.0
10704,45,6,27,80.0,72.0
11801,45,6,16,86.0,75.0
10806,45,2,11,73.0,56.0
32805,43,4,2,101.0,71.0
12101,44,11,29,78.0,54.0
50403,43,5,13,86.0,75.0
33305,44,12,16,53.0,31.0
33117,45,8,6,84.0,72.0
11601,44,11,7,88.0,76.0
10001,45,4,11,93.0,76.0
11801,45,11,3,88.0,73.0
50304,44,1,27,85.0,72.0
22504,40,12,7,79.0,69.0
33307,45,11,23,70.0,38.0
10703,45,10,21,84.0,76.0
21501,45,3,24,78.0,63.0
11601,43,6,26,85.0,77.0
12701,42,7,15,91.0,74.0
81404,44,8,29,81.0,73.0
11704,42,1,17,88.0,63.0
12801,45,1,18,81.0,63.0
10704,44,12,19,84.0,73.0
10102,42,8,8,82.0,71.0
22507,42,12,6,80.0,71.0
20501,43,2,22,84.0,73.0
10718,45,10,29,87.0,71.0
82506,45,6,23,84.0,59.0
11902,45,12,6,85.0,59.0
61501,44,4,29,84.0,73.0
22507,43,6,21,86.0,68.0
32803,43,2,10,81.0,51.0
33401,44,5,23,103.0,74.0
33019,44,3,13,59.0,36.0
13007,43,7,23,93.0,71.0
11601,44,8,23,89.0,74.0
33303,44,7,12,97.0,71.0
31501,44,11,18,86.0,71.0
16407,42,11,7,29.0,24.0
34111,44,10,26,70.0,60.0
80412,44,8,1,77.0,71.0
81702,43,1,1,85.0,74.0
10703,45,11,30,84.0,74.0
16407,44,7,23,50.0,43.0
